PDS,ANZ_S,RTS_E28010.0,RTS_E28010.1,RTS_E28010.3,RTS_E28010.3.MW_A_PR,RTS_E28010.3.MW_M_PR,RTS_E28010.3.MW_A_PW,RTS_E28010.3.MW_M_PW,RTS_E28010.4,RTS_E28010.4.MW_A_PR,RTS_E28010.4.MW_M_PR,RTS_E28010.4.MW_A_PW,RTS_E28010.4.MW_M_PW,RTS_E28010.9,RTS_E28020.0,RTS_E28020.1,RTS_E28020.3,RTS_E28020.3.MW_A_PR,RTS_E28020.3.MW_M_PR,RTS_E28020.3.MW_A_PW,RTS_E28020.3.MW_M_PW,RTS_E28020.4,RTS_E28020.4.MW_A_PR,RTS_E28020.4.MW_M_PR,RTS_E28020.4.MW_A_PW,RTS_E28020.4.MW_M_PW,RTS_E28020.9,RTS_E28030.0,RTS_E28030.1,RTS_E28030.3,RTS_E28030.3.MW_A_PR,RTS_E28030.3.MW_M_PR,RTS_E28030.3.MW_A_PW,RTS_E28030.3.MW_M_PW,RTS_E28030.4,RTS_E28030.4.MW_A_PR,RTS_E28030.4.MW_M_PR,RTS_E28030.4.MW_A_PW,RTS_E28030.4.MW_M_PW,RTS_E28030.9,RTS_E28040.0,RTS_E28040.1,RTS_E28040.3,RTS_E28040.3.MW_A_PR,RTS_E28040.3.MW_M_PR,RTS_E28040.3.MW_A_PW,RTS_E28040.3.MW_M_PW,RTS_E28040.4,RTS_E28040.4.MW_A_PR,RTS_E28040.4.MW_M_PR,RTS_E28040.4.MW_A_PW,RTS_E28040.4.MW_M_PW,RTS_E28040.9,RTS_E28050.0,RTS_E28050.1,RTS_E28050.3,RTS_E28050.3.MW_A_PR,RTS_E28050.3.MW_M_PR,RTS_E28050.3.MW_A_PW,RTS_E28050.3.MW_M_PW,RTS_E28050.4,RTS_E28050.4.MW_A_PR,RTS_E28050.4.MW_M_PR,RTS_E28050.4.MW_A_PW,RTS_E28050.4.MW_M_PW,RTS_E28050.9,RTS_E28060.0,RTS_E28060.1,RTS_E28060.3,RTS_E28060.3.MW_A_PR,RTS_E28060.3.MW_M_PR,RTS_E28060.3.MW_A_PW,RTS_E28060.3.MW_M_PW,RTS_E28060.4,RTS_E28060.4.MW_A_PR,RTS_E28060.4.MW_M_PR,RTS_E28060.4.MW_A_PW,RTS_E28060.4.MW_M_PW,RTS_E28060.9,RTS_E28070.0,RTS_E28070.1,RTS_E28070.3,RTS_E28070.3.MW_A_PR,RTS_E28070.3.MW_M_PR,RTS_E28070.3.MW_A_PW,RTS_E28070.3.MW_M_PW,RTS_E28070.4,RTS_E28070.4.MW_A_PR,RTS_E28070.4.MW_M_PR,RTS_E28070.4.MW_A_PW,RTS_E28070.4.MW_M_PW,RTS_E28070.9,RTS_E28080.0,RTS_E28080.1,RTS_E28080.3,RTS_E28080.3.MW_A_PR,RTS_E28080.3.MW_M_PR,RTS_E28080.3.MW_A_PW,RTS_E28080.3.MW_M_PW,RTS_E28080.4,RTS_E28080.4.MW_A_PR,RTS_E28080.4.MW_M_PR,RTS_E28080.4.MW_A_PW,RTS_E28080.4.MW_M_PW,RTS_E28080.9,RTS_E28090.0,RTS_E28090.1,RTS_E28090.3,RTS_E28090.3.MW_A_PR,RTS_E28090.3.MW_M_PR,RTS_E28090.3.MW_A_PW,RTS_E28090.3.MW_M_PW,RTS_E28090.4,RTS_E28090.4.MW_A_PR,RTS_E28090.4.MW_M_PR,RTS_E28090.4.MW_A_PW,RTS_E28090.4.MW_M_PW,RTS_E28090.9,RTS_E28100.0,RTS_E28100.1,RTS_E28100.3,RTS_E28100.3.MW_A_PR,RTS_E28100.3.MW_M_PR,RTS_E28100.3.MW_A_PW,RTS_E28100.3.MW_M_PW,RTS_E28100.4,RTS_E28100.4.MW_A_PR,RTS_E28100.4.MW_M_PR,RTS_E28100.4.MW_A_PW,RTS_E28100.4.MW_M_PW,RTS_E28100.9,RTS_E28110.0,RTS_E28110.1,RTS_E28110.3,RTS_E28110.3.MW_A_PR,RTS_E28110.3.MW_M_PR,RTS_E28110.3.MW_A_PW,RTS_E28110.3.MW_M_PW,RTS_E28110.4,RTS_E28110.4.MW_A_PR,RTS_E28110.4.MW_M_PR,RTS_E28110.4.MW_A_PW,RTS_E28110.4.MW_M_PW,RTS_E28110.9,RTS_E28120.0,RTS_E28120.1,RTS_E28120.3,RTS_E28120.3.MW_A_PR,RTS_E28120.3.MW_M_PR,RTS_E28120.3.MW_A_PW,RTS_E28120.3.MW_M_PW,RTS_E28120.4,RTS_E28120.4.MW_A_PR,RTS_E28120.4.MW_M_PR,RTS_E28120.4.MW_A_PW,RTS_E28120.4.MW_M_PW,RTS_E28120.9,RTS_E28130.0,RTS_E28130.1,RTS_E28130.3,RTS_E28130.3.MW_A_PR,RTS_E28130.3.MW_M_PR,RTS_E28130.3.MW_A_PW,RTS_E28130.3.MW_M_PW,RTS_E28130.4,RTS_E28130.4.MW_A_PR,RTS_E28130.4.MW_M_PR,RTS_E28130.4.MW_A_PW,RTS_E28130.4.MW_M_PW,RTS_E28130.9,RTS_E28140.0,RTS_E28140.1,RTS_E28140.3,RTS_E28140.3.MW_A_PR,RTS_E28140.3.MW_M_PR,RTS_E28140.3.MW_A_PW,RTS_E28140.3.MW_M_PW,RTS_E28140.4,RTS_E28140.4.MW_A_PR,RTS_E28140.4.MW_M_PR,RTS_E28140.4.MW_A_PW,RTS_E28140.4.MW_M_PW,RTS_E28140.9
1650134,342,,,3,33,990,"5,521853","165,655575",339,"63,067847","1956,120944","15,237055","473,532242",,5,89,64,"6,578125","177,8125","1,553363","42,114283",184,"18,483696","366,032609","4,543367","86,427346",,20,90,20,"7,25","217,5","1,617523","48,525681",212,"14,037736","421,981132","3,16496","95,080517",,32,22,17,"13,882353","429,705882","3,646471","111,80876",271,"18,870849","614,372694","4,496823","146,353125",,203,128,2,47,1770,"7,012682","263,926631",9,"38,888889","1823,333333","6,685929","320,379738",,1,11,45,"8,222222","214,444444","2,04686","52,009678",285,"16,010526","442,403509","3,829611","105,055313",,54,,,,,,,288,1,90,",270764","24,368724",,5,13,24,"5,25","130,833333","1,513208","37,921197",300,"10,14","303,5","2,647445","81,068162",,46,39,3,2,100,",516422","26,082721",254,"2,582677","153,799213",",70119","41,771711",,19,39,35,"3,657143","215,142857",",803359","47,228321",249,"5,855422","356,024096","1,453483","88,169112",,214,7,15,"4,4",220,"1,051243","52,56216",106,"6,839623","341,981132","1,659768","82,988406",,318,1,2,2,"187,5",",7","65,625",21,"2,190476","202,380952",",58717","54,007255",,8,1,26,1,30,",286023","8,58068",307,"2,631922","105,04886",",683034","27,578634",,17,,,,,,,325,"1,098462","17,815385",",295386","4,751642",
1650135,339,,,,,,,,339,"50,256637","1844,690265","12,182871","447,156627",,107,17,7,"5,428571","167,142857","1,300505","40,126247",208,"13,980769","461,105769","3,334528","109,691147",,73,13,29,"7,37931","221,896552","1,719043","51,677768",224,"12,254464","419,665179","2,918666","100,127651",,45,133,65,"8,876923",429,"2,088969","101,752992",96,"12,010417","631,25","2,881681","151,484786",,178,147,13,"24,230769",1110,"5,584309","256,378948",1,30,1515,"6,176471","311,911765",,72,57,37,"6,783784","206,216216","1,649813","50,189543",173,"17,213873","513,381503","4,043012","120,656148",,198,,81,1,60,",242147","14,528827",60,"2,166667",130,",538281","32,296824",,114,152,57,"2,736842","130,526316",",66899","32,073661",16,"3,9375","200,625",",947471","48,268263",,97,33,17,"2,058824","90,882353",",496826","21,899619",192,"2,296875","236,71875",",56124","58,265029",,119,111,21,"3,666667","197,142857",",917235","49,770271",88,"5,431818","309,375","1,32173","75,225975",,160,46,70,"3,457143","207,428571",",810799","48,647935",63,"4,539683","272,380952","1,107724","66,463411",,313,3,4,3,180,",674551","40,47304",19,"6,315789","378,947368","1,562918","93,775047",,23,9,43,"1,604651","32,325581",",423814","8,345336",264,"4,583333","86,704545","1,096672","20,998713",,153,,,,,,,186,"1,064516","16,774194",",259266","4,04421",
1650136,60,,,3,"20,666667","758,333333","4,256306","157,094595",57,"37,631579","1589,649123","8,632442","364,197773",,59,1,,,,,,,,,,,,3,5,1,6,195,"1,555556","50,555556",51,"22,960784","954,411765","5,030078","207,960628",,17,19,18,"9,388889","432,5","2,029739","93,270433",6,"17,333333",805,"3,727037","173,288889",,26,31,3,"25,666667",1265,"4,970588","244,754902",,,,,,,20,11,12,"10,916667","207,916667","2,498545","47,388429",17,"21,705882","424,117647","4,777143","92,89995",,60,,,,,,,,,,,,,,1,7,"12,285714",125,"3,441839","36,469413",52,"22,596154","215,096154","4,94585","48,001936",,16,16,2,"4,5","87,5","1,000588","21,35",26,"5,692308","397,884615","1,311028","92,126305",,42,16,2,"3,5",210,",808889","48,533334",,,,,,,30,9,6,"6,5",250,"1,315779","50,254789",15,"8,066667","314,666667","1,982041","77,225865",,47,4,,,,,,9,4,240,"1,131147","67,868799",,,7,8,2,30,",48552","7,282798",45,"4,4","74,333333","1,017646","16,723674",,46,,,,,,,14,1,15,",210109","3,15163",
1650137,106,,,1,33,1380,"4,277778","178,888889",105,"48,190476","1951,571429","10,949091","444,048492",,92,13,1,2,150,",518519","38,888889",,,,,,,9,20,8,"8,375","223,125","1,813424","47,612598",69,"23,028986","673,188406","5,160424","151,715775",,8,44,23,"10,434783","485,217391","2,200515","103,253534",31,"16,225806","797,419355","3,51346","173,553371",,50,54,2,19,1140,"4,167156","250,029326",,,,,,,36,52,7,"8,285714","211,428571","1,931351","49,447163",11,"12,363636","360,454545","2,795676","81,348798",,46,,58,1,60,",231391","13,883445",2,2,120,",429991","25,799458",,7,55,5,2,120,",416009","24,960531",39,"3,358974","169,487179",",799278","40,327156",,,,,,,,,106,"21,018868","678,726415","4,751535","153,799096",,2,69,19,"3,736842","224,210526",",841876","50,512543",16,"5,125","309,375","1,229717","74,147622",,42,21,21,"6,380952","227,142857","1,383628","49,210459",22,"8,818182","313,636364","2,216735","78,76057",,83,1,7,3,"175,714286",",59457","34,924226",15,"4,066667",244,",953889","57,233311",,,,,,,,,106,"8,113208","224,339623","1,834373","51,126243",,99,,,,,,,7,"1,142857","34,285714",",228709","6,86128",
1650138,147,,1,4,23,"742,5","4,709091","151,108289",142,"58,359155","2168,661972","14,579338","542,074063",,17,125,3,"8,333333",195,"1,297405","35,741038",2,13,"262,5","2,676471","54,044118",,22,20,7,"6,285714","218,571429","1,396061","49,75112",98,"12,989796","469,591837","3,043906","111,924764",,9,16,22,"10,818182","397,5","2,865566","105,781567",100,"17,64","646,8","4,15765","152,650054",,99,47,1,30,1080,"6,176471","222,352941",,,,,,,29,24,37,"7,594595","211,891892","1,763173","48,713098",57,"15,350877","408,421053","3,525908","94,01663",,22,,18,1,60,",325765","19,545922",107,"2,803738","168,224299",",695096","41,705781",,10,50,61,"2,557377","126,885246",",703109","35,101809",26,"5,384615","170,769231","1,334752","42,649831",,48,29,11,"2,090909","98,181818",",510396","25,40043",59,"3,762712","198,813559",",96827","51,535198",,15,40,25,"4,44",210,"1,006352","47,881207",67,"6,686567","381,492537","1,551144","88,948287",,61,43,32,"5,75","176,25","1,514558","46,513558",11,"9,090909","272,727273","2,474384","74,231506",,95,27,20,2,150,",540148","40,511094",5,3,210,",623963","43,677411",,4,34,26,"1,692308",30,",480868","8,538118",83,5,"99,457831","1,196452","23,84702",,82,,,,,,,65,"1,953846","29,307692",",434453","6,516803",
1650139,27,1,1,,,,,,25,"59,16","2322,6","16,234537","637,520039",,15,9,1,1,120,",291667",35,2,"3,5",255,"1,036834","71,920063",,,2,2,"9,5",285,"1,820451","54,613527",23,"25,434783","1211,73913","4,886856","205,279001",,3,8,7,"8,142857","325,714286","2,46215","98,835525",9,"13,888889","576,666667","3,328052","138,750076",,5,18,3,28,1455,"4,637077","241,370018",1,18,1050,"7,411765","432,352941",,5,9,7,"6,857143","205,714286","1,731746","51,952372",6,"15,333333",460,"3,948853","118,465574",,27,,,,,,,,,,,,,,5,7,"6,571429","117,857143","2,001876","35,121264",15,"11,466667",210,"2,651058","47,366522",,15,10,,,,,,2,"6,5",315,"1,694684","82,823276",,25,2,,,,,,,,,,,,26,,,,,,,1,5,300,"1,206897","72,413793",,24,1,,,,,,2,"2,5",300,",741848","89,021739",,,2,7,1,30,",30808","9,242386",18,"4,055556","100,833333",",93092","24,156194",,19,,,,,,,8,"1,625","39,375",",374687","9,238714",
1650140,134,,,2,"23,5",815,"4,631888","167,917796",132,"43,613636","1774,015152","11,011827","447,859356",,,17,4,"4,75","156,25","1,231482","40,50926",113,"26,778761","584,115044","6,78438","149,289149",,3,47,7,"6,285714","188,571429","1,759259","52,777778",77,"23,155844","695,844156","5,579726","167,694821",,1,56,38,"13,578947","412,894737","3,352491","101,843851",39,"21,128205","666,153846","4,800559","152,161282",,70,57,6,"24,666667",840,"7,134459","240,722222",1,43,1485,"8,852941","305,735294",,52,13,19,"10,526316","182,894737","2,838199","49,253809",50,"26,2","524,7","6,074841","120,168453",,31,,10,1,60,",285101","17,10609",93,"2,645161","158,709677",",681405","40,884318",,14,35,18,2,115,",521227","30,042741",67,"3,253731","177,089552",",854241","46,48287",,,65,7,3,100,",713791","23,793042",62,"3,935484","176,451613","1,037762","46,08976",,22,98,13,"5,153846","184,615385","1,25162","45,293862",1,10,330,"2,058824","67,941176",,54,12,19,"5,789474","194,210526","1,468306","49,744179",49,"10,612245","378,979592","2,725923","97,200891",,106,5,19,3,180,",709929","42,595723",4,"4,5",270,"1,099946","65,996732",,2,,9,"1,111111",30,",333435","9,138845",123,"3,121951","114,878049",",798907","29,329824",,71,,,,,,,63,"1,126984","20,555556",",295569","5,290844",
1650141,29,,,1,18,570,"4,5","142,5",28,"44,035714","1559,464286","10,114437","359,692983",,,2,5,"6,2",240,"1,199865","46,499461",22,"19,954545","777,045455","4,61195","174,952598",,11,5,5,"5,6",210,"1,334476","48,798501",8,12,375,"2,624408","82,621139",,3,11,6,14,515,"2,88856","106,506282",9,"16,444444",580,"3,956875","140,167393",,18,5,3,"30,333333",1170,"7,68908","291,465517",3,39,1400,"8,568851","315,897436",,11,6,6,10,200,"2,211052","44,221041",6,17,"356,666667","3,974769","83,355665",,8,,6,1,60,",256173","15,370371",15,2,120,",457406","27,444354",,,,1,8,135,2,"33,75",28,"11,678571","233,75","2,693187","54,235819",,3,7,3,2,90,",476761","21,454248",16,"3,6875","187,5",",851466","43,306416",,9,13,4,"4,25",210,"1,039206","51,910233",3,5,260,"1,368431","69,547059",,13,2,,,,,,14,"8,571429","430,714286","1,87127","93,552269",,28,1,,,,,,,,,,,,2,3,2,1,30,",206056","6,181665",22,"3,136364","108,636364",",726158","25,178899",,1,,,,,,,28,"1,178571","51,964286",",278496","12,258783",
1650142,137,,1,2,"19,5",600,"5,160257","158,696582",134,"53,037313","1755,373134","12,235502","405,599216",,2,92,14,"5,714286","184,642857","1,309308","41,502351",29,"10,586207","407,586207","2,130274","83,252149",,40,12,15,"6,8",222,"1,600543","51,797687",70,"16,442857","636,214286","3,464358","133,896685",,4,34,27,"10,37037","421,111111","2,328284","97,664537",72,"18,75","870,833333","4,16219","193,61442",,84,33,7,"32,142857","1247,142857","6,247562","244,57145",13,"41,461538","1566,923077","9,119351","346,977258",,47,32,24,"8,666667","226,666667","1,877975","49,370512",34,"14,558824","366,470588","3,192403","81,308104",,12,,,,,,,125,"4,88","219,6","1,110695","49,981282",,1,2,9,"3,888889","137,777778","1,02117","35,953082",125,"5,688","235,48","1,348959","55,852168",,,19,1,3,85,"1,05","29,75",117,"3,128205","180,854701",",739032","42,630926",,17,79,10,"4,9",249,",967546","48,650971",31,"6,419355","380,322581","1,597101","94,713139",,42,44,8,"4,5","243,75","1,000729","53,865821",43,"7,72093","436,046512","1,723454","97,052124",,119,4,5,3,150,",724661","36,233062",9,"4,888889","244,444444","1,079919","53,995943",,,2,1,2,30,",666667",10,134,"4,104478","174,253731",",939322","39,978611",,19,,,,,,,118,"1,152542","62,711864",",259786","14,401212",
1650143,103,1,,,,,,,102,"37,872549","1823,970588","8,226905","396,5138",,3,48,21,"3,380952","178,095238",",754815","39,611279",31,"4,903226","258,225806","1,168109","61,251046",,1,,1,4,240,",933333",56,101,"17,009901","890,792079","3,643549","191,63865",,23,63,12,"17,166667",515,"3,349576","100,487293",5,"20,6",666,"4,447593","143,383345",,68,35,,,,,,,,,,,,6,33,23,"12,478261","249,565217","2,553037","51,060736",41,"21,317073","427,560976","4,916682","98,713883",,103,,,,,,,,,,,,,1,1,1,5,115,"1,060606","24,393939",100,"13,9","399,65","3,063023","88,538436",,1,,,,,,,102,"25,235294","1467,058824","5,509161","319,581212",,65,19,11,"3,818182","229,090909",",78585","47,150994",8,"4,75",285,"1,127235","67,634102",,2,16,12,5,"243,333333","1,052134","50,679021",73,"8,452055","432,054795","1,83984","94,301239",,80,3,8,3,180,",655365","39,321908",12,4,240,",896435","53,786094",,29,1,39,2,30,",443966","6,659493",34,"4,058824","75,441176",",868783","16,446249",,16,,,,,,,87,1,45,",226036","10,171642",
1650144,197,,2,5,21,675,"4,54615","147,199745",190,"42,968421","1433,210526","11,025424","367,448055",,1,29,5,"3,8",123,"1,184815","37,605556",162,"15,259259","688,395062","3,827338","172,495245",,,106,13,"4,384615","198,846154","1,116957","49,831831",78,"9,987179","526,794872","2,569273","135,166474",,27,28,50,"12,96","388,8","3,339127","100,173819",92,"17,51087","527,282609","4,468791","134,51644",,128,55,10,"20,3",1173,"4,562655","264,494604",4,"27,75","1492,5","6,247044","329,941707",,67,42,24,"8,041667","203,958333","2,012953","50,809192",64,"15,265625","375,546875","3,913405","96,418659",,42,,40,1,60,",28324","16,994418",115,"2,043478","122,608696",",521368","31,282081",,,30,14,"4,714286","118,214286","1,317932","33,433497",153,"7,718954","263,594771","2,031102","69,294972",,11,107,5,"2,4",93,",695937","27,680297",74,"3,918919","268,581081","1,010899","69,252224",,9,35,25,"5,28","199,2","1,346847","50,667602",128,"7,6875","306,171875","1,999221","79,551337",,50,22,43,"6,255814","216,976744","1,473783","51,4244",82,"7,585366","259,02439","1,987412","68,159456",,143,9,21,"2,666667","169,285714",",70645","44,953662",24,"3,041667","227,5",",805461","60,280893",,,,8,2,30,",522617","7,839257",189,"4,777778","112,460317","1,252813","29,202267",,22,,,,,,,175,"1,52","24,057143",",394036","6,219163",
1650145,116,,7,10,29,854,"5,245426","155,34291",99,"40,737374","1250,050505","9,089476","279,838831",,4,51,10,"7,5",208,"1,658137","42,061946",51,"17,176471","505,882353","3,72344","108,278291",,,43,3,"7,333333",280,"1,421756","50,289044",70,"26,6","892,5","5,257239","176,53876",,8,59,17,"11,176471","541,764706","2,084147","99,086598",32,"16,40625","831,09375","3,129889","157,498725",,54,51,9,"25,444444","1083,333333","5,656899","241,059366",2,"43,5",1875,"8,686678","374,925987",,2,25,27,"8,666667","239,62963","1,772822","50,032758",62,"12,919355","365,806452","2,822322","80,182561",,34,,45,1,60,",225498","13,529888",37,"2,324324","139,459459",",535714","32,142842",,14,22,25,"2,04","119,4",",49386","28,795501",55,"3,872727","202,909091",",863005","45,254806",,4,11,12,2,90,",446437","20,089669",89,"3,988764","264,94382",",907426","59,094039",,32,66,9,"4,222222",215,"1,011663","51,617203",9,"5,555556",290,"1,540919","80,463457",,77,7,2,3,180,",777778","46,666667",30,"8,566667",514,"1,915455","114,927328",,98,3,,,,,,15,"5,4",324,"1,319641","79,178465",,10,2,2,1,30,",288721","8,661617",102,"2,441176","78,676471",",540351","17,506351",,26,,,,,,,90,"1,144444","19,666667",",263115","4,33392",
1650146,80,,,9,"23,444444",770,"4,670609","153,590281",71,"42,901408","1718,873239","8,577938","343,975445",,33,19,3,"3,666667",225,",594837","39,804588",25,"11,88","461,4","2,402116","93,097435",,19,8,6,"6,833333","297,5","1,142764","50,557049",47,"10,12766","482,12766","2,077957","101,976575",,5,10,17,"9,588235","449,117647","2,022714","95,402429",48,"13,833333","796,875","2,709458","156,08603",,44,28,4,"29,75","1222,5","5,680156","234,403414",4,52,"2276,25","7,354759","321,805573",,12,8,29,"8,37931","238,965517","1,764784","50,029546",31,"17,677419","444,354839","3,527599","88,685241",,80,,,,,,,,,,,,,55,23,1,9,135,"1,166667","17,5",1,9,290,"1,536585","49,512195",,1,20,5,3,106,",565509","19,867374",54,"3,740741","175,833333",",848758","39,737622",,,13,22,"6,454545","233,181818","1,367048","49,632238",45,"10,066667","414,777778","1,909292","79,038786",,15,2,10,"4,1","211,5",",958972","49,502805",53,"9,54717","566,037736","1,807653","107,496266",,77,,1,3,180,",446809","26,808511",2,4,240,",674797","40,487805",,1,3,3,1,30,",214037","6,421122",73,"2,479452","58,493151",",525503","12,364922",,11,,,,,,,69,"1,014493","15,217391",",218191","3,27287",
1650147,145,,1,1,29,750,"5,970588","154,411765",143,"59,937063","1805,13986","13,660699","410,867165",,8,134,,,,,,3,"8,666667",445,"2,486275","129,661765",,24,30,25,"7,16","226,2","1,600649","49,924157",66,"14,257576","446,136364","3,001958","94,209126",,5,18,42,"7,738095","419,285714","1,79568","96,728414",80,"18,475","828,75","4,090531","184,652791",,68,76,1,47,1410,"8,02439","240,731707",,,,,,,8,26,27,"11,074074","197,037037","2,732376","48,990416",84,"26,202381","430,595238","5,918299","97,281152",,145,,,,,,,,,,,,,8,28,2,"2,5",105,",583334","23,819445",107,"5,626168","243,64486","1,334401","57,482588",,,,1,2,105,",368421","19,342105",144,"33,180556","1552,8125","7,627593","354,422029",,29,88,19,"3,473684","196,842105",",862748","48,422384",9,"6,222222",360,"1,659664","94,776609",,104,5,4,"3,25",195,",779115","46,746881",32,"6,6875",390,"1,531766","89,985244",,132,2,,,,,,11,"7,636364","458,181818","1,592823","95,56936",,,,,,,,,145,"7,089655","210,448276","1,644915","48,799781",,125,,,,,,,20,"2,7","43,75",",551012","9,006502",
1650148,167,,,,,,,,167,"49,269461","1501,796407","13,816772","422,397854",,9,72,4,7,195,"1,585294","44,470589",82,"16,804878","428,292683","4,550403","118,434832",,,41,5,"5,4",192,"1,280113","47,024458",121,"16,115702","644,628099","4,390996","176,058202",,11,66,32,"9,84375","356,25","2,839417","103,199643",58,"16,706897","621,034483","4,66234","174,528159",,56,109,2,29,870,"7,483824","224,514706",,,,,,,76,17,10,"6,8","190,5","1,829411","50,112521",64,"19,078125","604,609375","4,877964","154,810683",,33,,17,1,60,",327453","19,647188",117,"3,230769","193,846154",",908055","54,483278",,12,7,2,"23,5",120,"8,225",42,146,"28,445205","269,486301","8,115839","77,454403",,38,27,3,"2,333333",90,",756173","28,777778",99,"3,575758","196,363636","1,020223","56,337599",,22,132,12,"3,083333","172,5",",86587","48,881115",1,6,330,"1,555556","85,555556",,122,3,11,"4,545455","209,545455","1,120222","51,657754",31,"6,580645","301,774194","1,797839","82,495044",,148,3,2,3,175,",853125","50,09375",14,"6,214286","365,714286","1,642852","96,705338",,11,42,18,"1,055556",30,",322234","9,234909",96,"2,447917","59,6875",",685711","16,710243",,37,,,,,,,130,"1,153846","19,730769",",32165","5,357635",
1650149,160,,,,,,,,160,"70,725","2464,78125","17,869056","622,446253",,1,78,4,9,160,"2,176814","40,978729",77,"17,233766","398,766234","4,47896","101,533062",,1,11,3,6,200,"1,612107","52,879331",145,"19,213793","578,896552","4,829248","145,417082",,12,31,16,10,"398,4375","2,439792","98,663661",101,"13,891089","701,831683","3,557075","181,928614",,76,67,3,"41,333333",1960,"5,926722","279,540024",14,"29,071429","1330,714286","7,414613","340,906423",,1,1,3,6,180,"1,639885","49,196535",155,"23,419355","638,677419","5,770276","157,925183",,7,,10,1,60,",248497","14,909823",143,"2,041958","122,517483",",545985","32,759079",,5,4,15,"3,266667",133,",822815","33,459821",136,"5,360294","208,823529","1,423758","55,647511",,6,12,1,2,90,",518519","23,333333",141,"2,163121","125,531915",",574681","33,364724",,39,59,14,4,180,"1,043379","48,206426",48,"5,854167","291,25","1,585861","80,087975",,61,54,7,"4,142857","248,571429",",818502","49,110106",38,"4,710526","282,631579","1,286388","77,183281",,144,1,4,"2,5",175,",672789","45,663821",11,"3,090909","245,454545",",687274","55,416946",,10,1,13,1,30,",270545","8,11636",136,"2,066176","49,963235",",544715","13,185753",,3,,,,,,,157,"1,987261","32,420382",",512408","8,236882",
1650150,33,,1,3,"13,333333",400,"4,666667",140,29,"39,827586","1202,068966","9,665555","292,199718",,5,6,4,6,195,"1,277381","40,508929",18,10,"390,833333","2,653469","106,296039",,1,12,1,5,135,"1,75","47,25",19,"16,842105","448,947368","4,41395","117,08309",,1,9,5,"11,6",396,"2,729657","93,089706",18,18,"633,333333","4,556436","163,217696",,16,15,2,"27,5",1365,"5,847917","284,8125",,,,,,,1,4,5,"7,4",174,"2,226603","49,998086",23,"20,478261","484,565217","5,076296","117,143329",,7,,5,1,60,",309167","18,55",21,"2,761905","165,714286",",684383","41,062966",,7,7,7,2,120,",682186","40,931174",12,"3,75","222,5",",784123","46,172354",,10,3,1,2,90,",304348","13,695652",19,"2,052632","238,421053",",605143","69,814658",,17,8,3,"5,333333",270,",931335","48,27141",5,"5,6",354,"1,248146","78,44492",,7,9,6,"4,166667","218,333333","1,066013","56,22018",11,"6,181818","318,181818","1,530309","78,910052",,33,,,,,,,,,,,,,2,,3,1,30,",284058","8,521739",28,"2,535714","101,785714",",628191","26,181447",,20,,,,,,,13,1,15,",274269","4,114044",
1650151,94,,1,2,20,600,"5,164706","154,941177",91,"67,362637","2339,505495","15,104214","525,824464",,,8,18,"12,888889","199,722222","2,931726","45,367928",68,"20,147059","426,544118","4,636951","94,65588",,2,9,4,"5,25",180,"1,54217","52,09843",79,"19,481013","697,594937","4,420293","156,584658",,5,12,10,"9,8",420,"2,517531","106,47703",67,"17,597015","791,343284","3,806457","170,923414",,58,25,4,"30,25",1230,"6,034249","243,227266",7,"36,428571","1433,571429","8,611736","339,402838",,6,10,4,"8,5","202,5","2,03338","48,86781",74,"19,378378","519,527027","4,269525","115,42034",,6,,14,1,60,",250493","15,029556",74,2,120,",484533","29,071994",,4,6,9,"2,333333",115,",546385","26,604795",75,"4,4","235,2","1,046884","56,029169",,34,33,2,2,90,",448718","20,192308",25,"2,44","131,8",",585062","31,608083",,3,40,8,"5,25","213,75","1,16287","47,705365",43,"9,790698","378,023256","2,23055","85,461006",,33,13,17,"6,764706","213,529412","1,633288","51,384853",31,"9,677419","311,612903","2,245122","72,002207",,81,5,6,3,180,",742522","44,551282",2,"5,5",330,"1,051127","63,067633",,4,,8,1,30,",254989","7,649666",82,"2,560976","90,97561",",597428","21,261009",,11,,,,,,,83,"1,180723","20,060241",",275436","4,56028",
1650152,46,1,,,,,,,45,"66,288889","1869,333333","15,039481","423,937671",,6,24,4,"7,25","206,25","1,516193","42,473069",12,"11,916667","368,75","3,801642","109,057538",,5,22,5,"6,4",216,"1,460392","50,1571",14,"20,071429","647,142857","4,096419","131,885596",,,6,9,"14,222222","463,888889","3,163618","103,462776",31,"22,258065","768,387097","5,148597","178,265747",,25,21,,,,,,,,,,,,17,9,4,"9,25",210,"2,358311","52,427676",16,"20,5625","450,9375","4,835901","106,596391",,18,1,,,,,,27,"2,111111","103,333333",",486886","23,931494",,1,2,3,3,135,",967647","43,544118",40,"5,65","251,375","1,271812","56,641284",,6,15,8,2,90,",45319","20,393547",17,"3,411765","252,352941",",8009","59,990016",,1,36,7,"4,428571",195,"1,027761","45,676254",2,"6,5",255,"1,720086","67,457265",,24,3,5,"3,4",198,",816438","47,75098",14,"6,928571","415,714286","1,514176","90,85055",,40,2,3,3,180,",763324","45,799458",1,6,360,"1,555556","93,333333",,6,1,,,,,,39,"4,333333","162,820513","1,030646","39,033604",,43,,,,,,,3,"1,333333",50,",375926","13,870371",
